,Empid,certificateName,issuingOrganization,issuanceDate,expirationDate,certificate_id,description,approval
169,EMP_170,Swift,Gonzalez-Hernandez,1985-08-15,2024-04-23,db96e253-9222-40fc-9b3f-6244767b2fe1,You fire apply some recognize science.,Rejected
170,EMP_171,Django,Anderson and Sons,2021-09-14,2024-04-16,cf8535a7-d5c8-4e68-8d57-06e6f232370f,Attorney father reality process assume along thank.,Approved
171,EMP_172,Spring Framework,"Kelly, Lloyd and Rhodes",2020-02-25,2024-04-10,0d565201-1710-4577-b663-1a5dc73d2606,Half upon future it fire role.,Rejected
172,EMP_173,Kubernetes,Terry Group,1974-09-21,2024-04-06,43da6a45-f33b-4d0b-a15f-415a01360570,Century usually mean practice.,Rejected
173,EMP_174,Xcode,Barnes Inc,1999-07-15,2024-04-25,dfcfeabc-fe71-4da0-8245-54edfce8a4d9,Newspaper act decision old part.,Rejected
174,EMP_175,Adobe XD,Atkins LLC,2016-12-23,2024-04-15,a81b5d40-4df2-43c7-982e-dc2f6ca9c39d,Program modern effect mind material.,Approved
175,EMP_176,AWS,"Horn, Mack and Wheeler",1979-10-11,2024-04-30,c897b2e4-ef5d-42a5-84d8-4ca305087fa6,Pass at front money front thousand store themselves.,Rejected
176,EMP_177,Spring Framework,Navarro Group,2005-10-30,2024-04-18,7b03f65f-4e46-4bf0-afca-e93e6afdd3d7,Ground four stay family at though.,Approved
177,EMP_178,Creativity and Innovation,Huynh LLC,2001-04-12,2024-04-30,a118987f-4d8b-48c9-8440-f560c2c9c85d,Hope discussion small design beautiful thus past.,Rejected
178,EMP_179,Creativity and Innovation,Garrison-Bell,2000-05-18,2024-04-09,2f16b68a-8972-40c0-8980-fc9a53536d6f,Brother individual recognize short.,Approved
179,EMP_180,TensorFlow,Johnson-Hoffman,1972-08-21,2024-04-27,1ff9fca5-c0ca-418f-b833-7ca43cbad59f,Board political happy care foot company big.,Approved
180,EMP_181,UI/UX Design Principles,Lutz-Gordon,1987-06-25,2024-04-14,53b31fae-223f-46b6-a028-68a6d460f55d,Key free agreement modern.,Approved
181,EMP_182,Kubernetes,Reynolds and Sons,1992-08-11,2024-04-21,62d111e1-b50e-4d43-8745-e4f45153e48c,Anyone war risk somebody.,Rejected
182,EMP_183,Oracle,"Clark, Taylor and Thompson",2021-03-19,2024-04-25,c2f7c92e-2fae-49f0-8aa3-69bf9aaf7067,Old article popular social north.,Rejected
183,EMP_184,Figma,Harris PLC,1993-08-17,2024-04-29,aa8c7695-455b-4aaa-a343-c8fca45d1566,Character save positive person himself for.,Approved
184,EMP_185,Git,Floyd LLC,1982-10-03,2024-05-03,e7b072af-b198-4367-a4ba-c66657114784,Agreement east player range.,Rejected
185,EMP_186,TensorFlow,Hicks-Olson,1976-05-29,2024-04-15,410b4083-a21a-4d08-87d8-11a46144bc20,He feel general its everyone girl true.,Rejected
186,EMP_187,Adaptability,Gordon and Sons,2004-09-20,2024-04-25,ad75395b-af0c-4722-a68c-35991ec28712,List local anyone couple indeed energy agent.,Approved
187,EMP_188,PyTorch,Hart LLC,2007-04-19,2024-04-28,eadc721e-997f-4d2f-8d49-ac580627ef4e,Century type run sport yet.,Approved
188,EMP_189,Xcode,Campbell-Lane,2017-11-21,2024-04-11,33babe08-dace-4d49-9f1c-6795821d15f5,Coach four produce executive Congress drop team.,Approved
189,EMP_190,Swift,Hall PLC,2006-06-29,2024-04-22,97d9b75c-c0e1-4f8e-8c35-7070797b1355,Beautiful nation travel appear myself tough spend.,Rejected
190,EMP_191,Node.js,Jones and Sons,2007-01-18,2024-04-09,de5d9da0-4cba-464b-8220-6a6010423d38,Pass involve foot Democrat mention recently few.,Approved
191,EMP_192,TensorFlow,"Schmidt, Glenn and Williams",2014-07-31,2024-04-30,90d5885d-4f5a-47d9-8ab5-6839455bdb47,Rule would want among skin baby.,Approved
192,EMP_193,Google Cloud Platform,Combs-Franklin,1974-11-12,2024-04-17,8786297e-cfb9-4e28-b5a5-e8019d8115a7,Suddenly chair hope change.,Approved
193,EMP_194,Problem-Solving Skills,"Jacobs, Phillips and Crawford",2010-11-01,2024-04-22,ef2a8105-a945-4b89-a2f7-78937b60349b,Skin item meeting start sign night.,Rejected
194,EMP_195,Customer Service Skills,"Cardenas, Kim and Adams",2007-10-19,2024-04-12,ef4d63e6-ae37-4c9e-a727-bab5e46cdaae,Get hit fast majority appear organization history.,Approved
195,EMP_196,Creativity and Innovation,Baker-Shaw,2012-02-24,2024-04-14,f95fe2e9-fba8-4060-b247-c0a28361d204,Explain none effect house else bring.,Rejected
196,EMP_197,Adobe XD,Morales-Scott,1990-04-28,2024-04-17,27ac9eed-916b-455b-8d72-3e53e29aff65,Tonight trade give upon still thought financial.,Approved
197,EMP_198,SQL,"White, Cantrell and Christensen",1992-05-28,2024-04-09,77da7099-07fd-44c6-bcba-2f737342d2b4,Picture bag participant tell real.,Approved
198,EMP_199,Oracle,Johnson PLC,2005-07-01,2024-04-09,81cf0342-4157-4365-9063-fe6c3489eb96,Staff year begin politics foot.,Approved
199,EMP_200,Angular,Hensley-Harris,1978-09-22,2024-04-28,2636cd7a-c57e-4aa4-82bf-4c1d30fcdc39,Account strong blood Democrat blue but dinner.,Rejected
200,EMP_201,Express.js,Weiss-Wright,2002-05-21,2024-04-21,5075aeab-ad40-41e1-ba61-7205e024c106,Near southern understand carry.,Approved
201,EMP_202,Decision-Making Skills,Bentley-Davis,2001-04-21,2024-04-24,ae3b9ffd-7925-4941-94ef-6cebdc6de9d6,Change floor where hand few.,Rejected
202,EMP_203,Networking Abilities,"Baker, Dawson and Webb",1989-08-22,2024-04-20,b00ba541-fdc5-4559-8877-242cd688e92b,Capital health mean world no member debate.,Rejected
203,EMP_204,Figma,Nelson-White,2021-09-28,2024-05-02,321d71da-536b-4cc2-9ab6-d31c903431e1,Role water tree guy various from.,Rejected
204,EMP_205,Docker,Mills-Fields,2023-12-21,2024-04-21,33cb4dd2-6761-4155-9326-90d6d50d85b7,Hope money cut production themselves worker effect similar.,Rejected
205,EMP_206,RESTful APIs,Stephens Inc,2008-03-13,2024-04-18,81346bd9-38dd-42e7-8765-3a2c361a5456,Wait nice position into security cover save.,Approved
206,EMP_207,PostgreSQL,Levine-Hendrix,1998-04-03,2024-04-16,214fb488-b9b3-45bd-9f70-1e64b812b7ad,Else out young student west.,Approved
207,EMP_208,Express.js,"Jenkins, Mercer and Padilla",1998-06-20,2024-04-16,0748d17f-4d6b-4108-9c5a-e54502fce0a5,Early wall skill church.,Approved
208,EMP_209,Kubernetes,Garcia-Haley,2022-04-27,2024-04-30,e18d6031-d104-40b4-869d-a430a4aa1ca7,Strategy interview senior color suggest ahead staff woman.,Approved
209,EMP_210,JIRA,"Nelson, Bass and Delacruz",2017-06-21,2024-04-28,f1752b4d-4e4e-41c3-94da-16d1d326e99d,Picture until never health wrong organization course.,Approved
210,EMP_211,Adobe XD,Soto-Brown,1983-09-23,2024-04-28,a86be983-5d33-4a17-bc95-80077fb523d6,Blood book right yard remain.,Approved
211,EMP_212,PyTorch,Long LLC,1997-11-09,2024-05-01,b619f4fb-9086-4b89-9804-792aeac4c26e,Decade democratic responsibility human.,Rejected
212,EMP_213,Teamwork and Collaboration,Smith Inc,2016-09-05,2024-04-18,7e9fa230-d29c-45ec-976d-adc24fbb8867,Despite relationship increase nature she.,Rejected
213,EMP_214,Project Management Skills,"Diaz, Jones and Walters",2006-01-04,2024-04-13,2c1c953c-8183-4a1c-a7cc-9828446db677,Push nature take yet of government.,Approved
214,EMP_215,Git,Johnson PLC,2004-09-12,2024-04-25,9cef6433-63ab-48cb-aab9-eb98ac2da049,Cultural maybe common step relate behavior.,Approved
215,EMP_216,Kubernetes,Watson-Arnold,1977-10-13,2024-04-18,2409db24-782f-46c6-98c6-ef1d21e18591,Today my almost paper your.,Approved
216,EMP_217,Xcode,"Hampton, Ellis and Bryant",2000-05-09,2024-04-13,44d498f4-f47e-4f3d-b9b1-cf300a4d0fab,Rate long artist describe enjoy phone.,Approved
217,EMP_218,Java,Watson Ltd,2017-10-31,2024-04-08,0f0c58a7-7405-4233-893f-66bed7522e72,News along Mrs pass vote international.,Rejected
218,EMP_219,Angular,Cox-Baker,2016-12-14,2024-04-16,98dc5bf5-5fb0-4fb1-83ff-83824985f6f1,Community action those board later.,Approved
219,EMP_220,Java,"Barnes, Shelton and Jacobs",1994-06-10,2024-04-26,73bcd16f-28ad-4615-8d04-353da31c5498,Behavior your really director nearly southern.,Rejected
220,EMP_221,Selenium,Benson-Drake,2022-04-09,2024-04-11,b8ec4d48-4b1b-4e4f-ae4d-759978756732,Beat today personal maintain check member see.,Approved
221,EMP_222,MySQL,"Jackson, Miller and Walker",2005-03-03,2024-04-20,a71dc054-a95e-4409-b4c7-97dcd49af47d,Claim market either or exactly job.,Approved
222,EMP_223,TensorFlow,Campbell LLC,1970-08-19,2024-05-03,668caea2-2893-4e70-b8b5-ade876a1fa98,Moment admit allow better.,Approved
223,EMP_224,Angular,Watson PLC,2018-03-03,2024-04-19,98a2ff9d-f700-49e2-9396-56d0c21a527e,Just matter various financial understand notice.,Rejected
224,EMP_225,Java,Bowman LLC,2008-07-14,2024-04-09,bd2959cd-18d1-4ecd-9d58-d1faaf70e4bd,Memory event better certainly truth include.,Rejected
225,EMP_226,Leadership Abilities,"Brown, Petty and Moyer",1997-06-10,2024-04-07,d9104519-5b60-417f-84ba-b292778af001,Fish environment thousand dog record improve despite.,Approved
226,EMP_227,Angular,Ewing-Dickerson,2017-07-13,2024-05-01,0e660cd1-44bb-44aa-99df-78d683dfaa4a,Instead model true fight court.,Approved
227,EMP_228,React.js,Woods LLC,1997-06-05,2024-04-30,36d5bb99-7cbb-4f7f-8f38-8e2bc73173e3,Fact political positive similar bank.,Approved
228,EMP_229,Angular,Gordon LLC,1984-03-31,2024-04-28,5e46798c-4d1d-4dcc-ba1a-bb3807e89463,Similar door somebody room.,Rejected
229,EMP_230,HTML/CSS,Curtis PLC,1994-07-17,2024-04-17,a5a1b4ec-d3e5-4dc4-82e4-b85d3d18373e,Type medical catch me because.,Rejected
230,EMP_231,Flask,Lewis Ltd,1979-11-25,2024-04-21,ad8f7b48-e940-42fc-81ee-183a43b98b67,Computer kitchen property manager relate practice culture.,Rejected
231,EMP_232,UI/UX Design Principles,Villanueva-Nolan,1973-02-15,2024-04-24,78cc9409-dbaf-4265-ab8d-4c832673ac32,More soldier language yeah half interest laugh especially.,Rejected
232,EMP_233,Java,"Diaz, Boone and Rodriguez",2020-09-29,2024-05-01,bd1107de-eb3f-4add-818d-fb60911381da,We official move these.,Approved
233,EMP_234,PyTorch,Durham-Watson,2004-01-25,2024-04-24,c96e5eea-0f03-4341-a611-3576213f868c,House whether true ready provide.,Rejected
234,EMP_235,JavaScript,"Fischer, Swanson and Silva",2015-11-05,2024-04-21,2d7ebaa8-bf20-4dcf-affd-4f03d9be4f12,Art law brother season reality eight way summer.,Approved
235,EMP_236,Communication Skills,"Ruiz, Hickman and Mcfarland",1987-01-20,2024-04-25,fce5224e-4139-4ad1-a67c-81006c3c60f8,Throughout bring boy budget class.,Rejected
236,EMP_237,Time Management,Smith Ltd,1976-05-22,2024-04-11,f5628fec-294f-4760-84e7-6b21d52dd51a,Training require which situation.,Rejected
237,EMP_238,Teamwork and Collaboration,Herrera and Sons,2022-02-02,2024-04-09,456d0ad4-6f1a-4326-af53-1266c67a92f7,Style always leg a itself off.,Approved
238,EMP_239,Swift,Barnett and Sons,1985-06-20,2024-04-30,30dd64ea-c027-461e-9d90-12f6a2c7eaa9,Suggest marriage begin thus direction him.,Approved
239,EMP_240,Java,Arias PLC,1988-02-27,2024-04-23,e3aa28ce-02bb-4599-8eaf-a88e31ade9dc,Key officer wear no send general.,Rejected
240,EMP_241,Python,Matthews Ltd,1991-06-16,2024-04-18,3bb54c54-2c63-4c10-ac5c-41ca4d56b354,Provide air late color.,Rejected
241,EMP_242,Kotlin,"Olsen, Jones and Freeman",1999-03-18,2024-04-09,270c4302-2263-4221-bf8b-597d09e37d39,Or suffer how.,Approved
242,EMP_243,SQL,Huber Inc,1997-08-07,2024-04-16,bc489941-5a06-49c7-b62e-6de958648a26,Risk pay good serious.,Rejected
243,EMP_244,MongoDB,"Schmitt, Garcia and Bell",1990-11-14,2024-04-25,89050ef0-22ce-4478-a8ca-5a12d3e9684a,Why represent rest decade road near east.,Rejected
244,EMP_245,Kubernetes,White-Ho,2009-02-11,2024-04-15,58557c93-c9a6-43b4-bfc3-adaf5bfcbb6e,Still away south debate force remember.,Approved
245,EMP_246,Git,Ford-Johnson,2002-09-11,2024-04-17,0b830785-da64-410b-babb-03091c963993,Stay rise low hour teacher.,Approved
246,EMP_247,Teamwork and Collaboration,Elliott PLC,1987-01-08,2024-04-24,41393b13-baff-4c26-9037-910e6afb0d10,Against car community late story reason true.,Rejected
247,EMP_248,Communication Skills,"Torres, Dunlap and Hoover",2002-05-14,2024-04-11,a97ecb30-0df7-4257-b9b6-9254cb3ad6b9,Act sure indeed social.,Rejected
248,EMP_249,Google Cloud Platform,Gonzalez and Sons,1994-06-01,2024-04-15,996408fd-0587-460e-b311-26e80e055b9b,Spend table help not him rich.,Rejected
249,EMP_250,Analytical Skills,"Brown, Price and Turner",2021-09-26,2024-04-09,9553bea0-76a8-47b2-a534-80d1c32ddf02,Discussion within produce yourself.,Rejected
250,EMP_251,Spring Framework,Pennington PLC,2019-03-09,2024-04-24,53cc41c1-2c4c-4517-ab2e-4e35ffd73190,Reduce resource professional carry.,Approved
251,EMP_252,AWS,"Hicks, Stanley and Sparks",1985-06-28,2024-04-22,2e27d13d-451c-42ad-8f73-3033b3589cde,Population race body leg land.,Approved
252,EMP_253,Networking Abilities,"Simmons, Jones and Jenkins",1990-11-14,2024-04-29,3884a165-38ab-49db-8c3a-9126ee356062,Letter him natural truth face.,Rejected
253,EMP_254,Angular,"Brown, Douglas and Ramsey",2001-09-23,2024-05-01,a991d648-00d4-4baa-84f7-699579bbd11e,A important have my example.,Approved
254,EMP_255,HTML/CSS,"Acosta, Williams and Willis",1998-04-12,2024-04-25,8dd3525e-f6ae-46e3-b5a7-79ae9f750f9f,Attention open nothing page firm down food.,Rejected
255,EMP_256,Networking Abilities,Lee-Burch,2004-09-18,2024-05-03,a33bac9c-3fb2-45e6-b6d7-dd5329b5244c,Rich movement site person.,Approved
256,EMP_257,Django,Smith and Sons,1997-07-05,2024-04-06,0e0f3d6a-4bf2-4d20-b95c-16786c85885c,Decide eat condition occur city after music guess.,Rejected
257,EMP_258,Firebase,Grant-Wells,2004-05-11,2024-04-19,103f5145-7665-469e-b6c9-95bac7865cf6,Beat foot per so without require money.,Approved
258,EMP_259,Creativity and Innovation,Villarreal-Jensen,1990-09-19,2024-04-23,c6c47194-b23f-4b74-a360-b22495fd387e,Worry dream marriage pattern answer they discuss.,Approved
259,EMP_260,Selenium,Anderson Ltd,1977-09-26,2024-04-10,c89d3beb-c433-4210-a38f-945395d8349b,Reality unit age water traditional meet knowledge.,Rejected
260,EMP_261,Jenkins,"Combs, Watson and Wood",2015-03-27,2024-05-02,1a6c6c84-c153-4053-9adb-63e1833d84af,Whole however true.,Approved
261,EMP_262,Teamwork and Collaboration,Oconnor-Vaughn,1979-07-01,2024-04-10,fd3f02b4-9a18-4df5-9f37-835d6e410915,Style watch song community TV continue military.,Approved
262,EMP_263,SQL,Collins-Turner,1988-02-08,2024-04-11,f2fddebb-4c43-4acd-98bc-07eabef17236,Arrive different meeting keep special under.,Approved
263,EMP_264,RESTful APIs,Cook-Rodriguez,1991-11-13,2024-04-25,6f9aaffa-3849-4c24-b27d-7e5d49c20f6d,Evidence each serious.,Rejected
264,EMP_265,Google Cloud Platform,"Macias, Douglas and Evans",2005-01-14,2024-04-20,94ce06cf-28b2-44b7-be23-abd5b664288d,Artist tend family career summer clearly.,Rejected
265,EMP_266,Research Skills,"Anderson, Reyes and Sawyer",2023-03-30,2024-05-03,db4ac004-ac5a-4e3c-bd9f-7d9841faaa16,Question magazine statement look some customer.,Approved
266,EMP_267,TensorFlow,Burgess Ltd,1984-07-22,2024-04-30,ed7b1ae2-2604-4ac5-a4ae-e82bce09422b,Vote off wide fill chair try.,Rejected
267,EMP_268,Time Management,Townsend-Cole,1982-08-12,2024-04-11,5b066101-7fca-4acb-be91-60790953e376,Reduce artist exactly go make allow.,Approved
268,EMP_269,UI/UX Design Principles,"Johnson, Jones and Allen",2010-02-19,2024-04-16,ead3a274-3f06-43b5-b882-fdf74c7e2a4b,Himself power no discuss.,Rejected
269,EMP_270,PyTorch,Miller-Mullins,2023-10-14,2024-04-13,a50d9d64-d6d0-490e-b274-6f278e9c33b1,Bag call address drop also world.,Approved
270,EMP_271,Networking Abilities,Thomas-Baird,1998-03-25,2024-04-10,a46ae7ea-a9a1-4ce1-9461-12ccdcbc016e,Authority though while nor carry.,Rejected
271,EMP_272,Research Skills,"Smith, Fitzpatrick and Rogers",2012-01-29,2024-04-12,642d2a5c-a4fc-4496-a779-2a809ecc793c,Billion other rise theory.,Approved
272,EMP_273,UI/UX Design Principles,Garcia and Sons,2011-06-16,2024-04-15,a72bfe00-4368-4677-b3db-91af2bebdbcb,Garden old debate eye than.,Approved
273,EMP_274,Azure,Vasquez PLC,2014-07-25,2024-04-15,e862c7aa-a47e-4224-ab92-0cd4d00b06b6,Campaign well unit scientist never billion plant.,Rejected
274,EMP_275,Node.js,Savage Ltd,2014-05-27,2024-04-15,4b72483e-6db4-47e3-8678-be92a2f51663,Position machine have hope perform lay.,Approved
275,EMP_276,JIRA,"Nelson, Anderson and Carlson",1975-06-16,2024-04-11,bd4a8324-13a1-4c0a-8df7-d488d369ca15,Pretty hot official partner front model.,Approved
276,EMP_277,Node.js,Skinner-Johnson,2020-06-06,2024-04-21,8a5c5c92-7071-4d4b-ae74-b7d81aeabaff,Nation data meeting want perhaps wonder trade.,Rejected
277,EMP_278,Git,Hull and Sons,2002-01-03,2024-04-25,10d11b62-691e-412f-b7b4-dcb240d9ce27,Pressure fast well approach fall.,Approved
278,EMP_279,MySQL,"Hunt, Tran and Gay",1977-06-09,2024-04-07,6fc04d4d-c2d2-4ac6-a694-3a3470ab5cce,Nearly author stuff president democratic.,Approved
279,EMP_280,Java,"Sexton, Nielsen and Sosa",2011-12-12,2024-04-20,c4834c5e-beef-4283-b2aa-60fc03f40a2e,Family task more store.,Rejected
280,EMP_281,Hibernate,Moore-Perez,2011-11-18,2024-04-10,c31d7071-9656-4273-89f0-fe559413530d,Let red agreement rate another rock answer.,Rejected
281,EMP_282,Google Cloud Platform,Mendoza Inc,2023-10-28,2024-04-14,fe314a6f-c974-42ed-ace7-bc543d2e5e25,Religious try kid material physical total natural.,Rejected
282,EMP_283,Scikit-learn,Humphrey LLC,1994-01-07,2024-04-07,4bbfb1c1-056c-49da-b872-e98a30a7f6a6,Course tree professional church head property energy.,Rejected
283,EMP_284,Google Cloud Platform,Martin Ltd,1999-03-25,2024-04-27,740ae3cf-e289-457d-a68c-b81a02039405,Say sure law current marriage issue conference.,Rejected
284,EMP_285,React.js,"Willis, Burns and Boyle",1984-11-30,2024-04-07,89932ca8-c6d9-4d74-84b4-10b23b5a54fb,Wife southern soon job glass.,Rejected
285,EMP_286,TensorFlow,Stewart-Garcia,1985-07-14,2024-05-03,b5cabe05-dabd-4ba6-9060-7184100c8e77,Yourself next political sit article fact.,Approved
286,EMP_287,Technical Proficiency (specific to the employee's field),Ruiz-Cook,2013-12-01,2024-05-02,1cef3270-6525-457b-b820-eab94c1a95fb,All middle carry pick recent give.,Approved
287,EMP_288,Networking Abilities,"Gonzalez, Riddle and Vaughan",2006-04-14,2024-05-03,0450a150-3072-4f0d-8ece-c6a087299588,Congress science recent.,Approved
288,EMP_289,Teamwork and Collaboration,Flores Inc,1996-10-17,2024-04-06,3eb1fb75-184b-44c3-9e4d-a194222ca677,Its member Republican over ahead past loss company.,Rejected
289,EMP_290,Java,Hensley Inc,1980-11-26,2024-05-03,5e044f2f-8698-458b-8eb1-40d483e580a8,Determine let pretty call right.,Rejected
290,EMP_291,Research Skills,Hall Inc,2013-05-15,2024-04-13,133b4ce0-8cd9-4b7e-b451-d6dd6afb67b4,Run environmental myself civil class turn organization.,Rejected
291,EMP_292,Decision-Making Skills,Gonzalez Inc,2004-12-16,2024-04-12,a56c8d87-0327-4aa9-993b-d66702f023ec,Standard garden manager degree note identify.,Approved
292,EMP_293,Django,Jones-King,1980-11-19,2024-04-30,d74fc516-2d51-42a6-99b2-9716a06b880b,Tree mean my traditional reality.,Approved
293,EMP_294,Customer Service Skills,Hayes Ltd,2007-10-10,2024-04-22,0e2464a2-362c-4e32-9b3f-9acb008f6226,Man young your practice around.,Approved
294,EMP_295,Communication Skills,"Allen, Boyd and Underwood",2020-12-05,2024-04-28,32bfa3f8-7a41-4741-94d5-8a12d4ed0f93,Show truth rest type sea general always nice.,Rejected
295,EMP_296,AWS,Johnson-Cox,2007-09-03,2024-05-02,9e99ed4c-76b2-4504-9404-87c13f3d9bfd,Prove Republican myself total.,Approved
296,EMP_297,Creativity and Innovation,Gregory-Kirby,1994-07-03,2024-04-26,b7496b6a-d36e-4131-9245-2419e21234d7,Manager one by ahead.,Rejected
297,EMP_298,SQL,Brown-Wood,2012-09-26,2024-04-21,dab9c896-3a35-4033-897c-69e1de32ba66,Simple office certain.,Approved
298,EMP_299,RESTful APIs,Jones and Sons,2021-06-17,2024-05-02,221aac1c-b18f-4bc1-9649-3cdc5ad869ed,Bill establish fast fly without than.,Rejected
299,EMP_300,JavaScript,"Castillo, Calderon and Monroe",1992-10-21,2024-04-16,21da4249-33d8-404f-9c8f-861cdcfad50d,Affect process need hold.,Rejected
300,EMP_301,Firebase,French PLC,2020-07-27,2024-04-22,aa9ccfe2-7e18-4450-98ae-e26aaf8e0dc1,Key range pattern card.,Approved
301,EMP_302,Analytical Skills,Lopez-Rogers,1984-07-24,2024-04-20,e60811d5-9572-41e8-bbb7-d231399e951a,Talk success then east.,Approved
302,EMP_303,Analytical Skills,Moore-Garza,2014-09-22,2024-04-18,6e1bc6d9-047e-4866-aef0-ef96afb7c045,Travel your environmental window use factor Democrat through.,Rejected
303,EMP_304,TensorFlow,"Phillips, Downs and Cox",1988-03-05,2024-04-25,b72c87aa-44c8-44a6-8bb8-208a410f1116,Crime plan reason everybody individual yeah purpose.,Rejected
304,EMP_305,Express.js,"Vance, Smith and Mcdonald",1976-04-04,2024-04-28,0ea97935-8ac0-4ade-a46f-978f77a5845d,Skill same sell same.,Rejected
305,EMP_306,Spring Framework,Clark-Torres,2022-02-07,2024-04-09,de1d7f3c-0da3-46d8-a327-7d12831937dc,Prove agreement explain father four.,Rejected
